index,score,judging_cost,score_Judge (gpt-5-nano),score_Judge (Qwen3.6-35B-A3B-FP8),score_Judge (DeepSeek-V4-Flash),legal_ref_sim,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,model,temperature,top_p,score_Judge (qwen3.6-35b-a3b)
60,0.1,,0.3,0.2,0.1,0.0138888888888888,stop,2718.0,16.920897722244263,1534.0,4252.0,0.0013281,openai/gpt-4o-mini-2024-07-18,,,
61,0.1,,0.3,0.2,0.1,0.0816326530612244,stop,1939.0,12.528823614120483,1087.0,3026.0,0.00094305,openai/gpt-4o-mini-2024-07-18,,,
62,0.1,,0.4,0.2,0.1,0.1162790697674418,stop,3636.0,19.46077132225037,1737.0,5373.0,0.0015876,openai/gpt-4o-mini-2024-07-18,,,
63,0.0,,0.3,0.0,0.1,0.1111111111111111,stop,2825.0,14.000592947006226,1218.0,4043.0,0.00115455,openai/gpt-4o-mini-2024-07-18,,,
64,0.2,,0.2,0.3,0.2,0.0365853658536585,stop,2034.0,14.856598615646362,1093.0,3127.0,0.0009609,openai/gpt-4o-mini-2024-07-18,,,
65,0.1,,0.6,0.3,0.1,0.0597014925373134,stop,2004.0,15.94386339187622,1242.0,3246.0,0.0010458,openai/gpt-4o-mini-2024-07-18,,,
66,0.2,,0.4,0.2,0.2,0.0416666666666666,stop,1510.0,18.95315933227539,1481.0,2991.0,0.0011151,openai/gpt-4o-mini-2024-07-18,,,
67,0.1,,0.3,0.1,0.1,0.0483870967741935,stop,1990.0,16.748536825180054,1288.0,3278.0,0.0010713,openai/gpt-4o-mini-2024-07-18,,,
68,0.1,,0.3,0.2,0.1,0.03125,stop,2489.0,20.199424028396606,1220.0,3709.0,0.00110535,openai/gpt-4o-mini-2024-07-18,,,
69,0.2,,0.4,0.2,0.2,0.1142857142857142,stop,2388.0,17.6447491645813,1498.0,3886.0,0.001257,openai/gpt-4o-mini-2024-07-18,,,
70,0.1,,0.2,0.2,0.1,0.04,stop,2082.0,20.98719024658203,1354.0,3436.0,0.0011247,openai/gpt-4o-mini-2024-07-18,,,
71,0.0,,0.0,0.1,0.1,0.0212765957446808,stop,2053.0,14.564943552017212,1166.0,3219.0,0.00100755,openai/gpt-4o-mini-2024-07-18,,,
72,0.2,,0.3,0.3,0.2,0.1388888888888889,stop,3031.0,17.082935333251953,1601.0,4632.0,0.00141525,openai/gpt-4o-mini-2024-07-18,,,
73,0.1,,0.2,0.2,0.1,0.0675675675675675,stop,2144.0,11.986957311630247,1037.0,3181.0,0.0009438,openai/gpt-4o-mini-2024-07-18,,,
74,0.2,,0.6,0.2,0.3,0.0754716981132075,stop,2351.0,13.874939680099487,1416.0,3767.0,0.00120225,openai/gpt-4o-mini-2024-07-18,,,
75,0.2,,0.4,0.4,0.2,0.0697674418604651,stop,1984.0,15.704233407974243,1266.0,3250.0,0.0010572,openai/gpt-4o-mini-2024-07-18,,,
76,0.1,,0.4,0.4,0.1,0.0967741935483871,stop,2492.0,20.318445682525635,1430.0,3922.0,0.0012318,openai/gpt-4o-mini-2024-07-18,,,
77,0.1,,0.2,0.1,0.1,0.0277777777777777,stop,2543.0,13.156273603439333,1186.0,3729.0,0.00109305,openai/gpt-4o-mini-2024-07-18,,,
78,0.2,,0.2,0.2,0.2,0.1428571428571428,stop,3437.0,14.234363079071043,1215.0,4652.0,0.00124455,openai/gpt-4o-mini-2024-07-18,,,
79,0.1,,0.3,0.2,0.1,0.0238095238095238,stop,2573.0,15.090865850448608,1338.0,3911.0,0.00118875,openai/gpt-4o-mini-2024-07-18,,,
80,0.2,,0.3,0.2,0.2,0.109090909090909,stop,2452.0,15.730873584747314,1402.0,3854.0,0.001209,openai/gpt-4o-mini-2024-07-18,,,
0,0.6,,0.6,0.6,0.6,0.0701754385964912,stop,1914.0,243.56257843971247,24339.0,26253.0,0.0491565,openai/gpt-5-mini,,,
1,0.3,,0.3,0.3,0.3,0.1891891891891892,stop,1504.0,197.82766366004944,20122.0,21626.0,0.04062,openai/gpt-5-mini,,,
2,0.3,,0.4,0.4,0.3,0.2368421052631578,stop,2235.0,235.53694367408752,25551.0,27786.0,0.05166075,openai/gpt-5-mini,,,
3,0.2,,0.9,0.4,0.2,0.1555555555555555,stop,2627.0,179.3967342376709,18272.0,20899.0,0.03720075,openai/gpt-5-mini,,,
4,0.2,,0.4,0.2,0.2,0.08,stop,1380.0,193.9970707893372,19668.0,21048.0,0.039681,openai/gpt-5-mini,,,
5,0.3,,0.9,0.5,0.3,0.1964285714285714,stop,2234.0,232.09761834144592,25112.0,27346.0,0.0507825,openai/gpt-5-mini,,,
6,0.1,,0.7,0.4,0.1,0.0857142857142857,stop,2029.0,240.10722303390503,25978.0,28007.0,0.05246325,openai/gpt-5-mini,,,
7,0.3,,0.6,0.4,0.3,0.1714285714285714,stop,1801.0,164.41409611701965,16506.0,18307.0,0.03346225,openai/gpt-5-mini,,,
8,0.2,,0.6,0.4,0.2,0.0847457627118644,stop,2377.0,235.4027554988861,19647.0,22024.0,0.03988825,openai/gpt-5-mini,,,
9,0.3,,0.6,0.4,0.3,0.119047619047619,stop,3002.0,192.8310270309448,22548.0,25550.0,0.0458465,openai/gpt-5-mini,,,
10,0.4,,0.9,0.5,0.4,0.1923076923076923,stop,1699.0,167.93720960617063,19070.0,20769.0,0.03856475,openai/gpt-5-mini,,,
11,0.3,,0.5,0.3,0.3,0.064516129032258,stop,1770.0,132.1888997554779,17048.0,18818.0,0.0345385,openai/gpt-5-mini,,,
12,0.6,,0.9,0.7,0.6,0.1724137931034483,stop,1562.0,170.5486397743225,16824.0,18386.0,0.0340385,openai/gpt-5-mini,,,
13,0.3,,0.5,0.5,0.3,0.08,stop,1368.0,167.33081150054932,18756.0,20124.0,0.037854,openai/gpt-5-mini,,,
14,0.2,,0.3,0.4,0.2,0.1186440677966101,stop,2058.0,186.31706714630127,20375.0,22433.0,0.0412645,openai/gpt-5-mini,,,
15,0.2,,0.8,0.4,0.2,0.1176470588235294,stop,2431.0,215.120943069458,25231.0,27662.0,0.05106975,openai/gpt-5-mini,,,
16,0.2,,0.9,0.6,0.2,0.2857142857142857,stop,2062.0,148.3180193901062,20058.0,22120.0,0.0406315,openai/gpt-5-mini,,,
17,0.35,,0.4,0.6,0.35,0.0909090909090909,stop,2122.0,144.40866041183472,18650.0,20772.0,0.0378305,openai/gpt-5-mini,,,
18,0.2,,0.6,0.4,0.2,0.0793650793650793,stop,1804.0,163.27988481521606,20239.0,22043.0,0.040929,openai/gpt-5-mini,,,
19,0.3,,0.4,0.4,0.3,0.0930232558139534,stop,2736.0,173.38720083236694,19135.0,21871.0,0.038954,openai/gpt-5-mini,,,
20,0.3,,0.7,0.4,0.3,0.1666666666666666,stop,2416.0,164.9792721271515,16883.0,19299.0,0.03437,openai/gpt-5-mini,,,
21,0.2,,0.3,0.5,0.2,0.1428571428571428,stop,2628.0,207.89625120162964,21710.0,24338.0,0.044077,openai/gpt-5-mini,,,
22,0.2,,0.5,0.3,0.2,0.0634920634920634,stop,1593.0,161.76945996284485,22701.0,24294.0,0.04580025,openai/gpt-5-mini,,,
23,0.3,,0.3,0.5,0.3,0.1063829787234042,stop,2510.0,214.6489210128784,22262.0,24772.0,0.0451515,openai/gpt-5-mini,,,
24,0.0,,0.0,0.0,0.0,0.0,content_filter,0.0,150.03598046302795,0.0,0.0,0.0,openai/gpt-5-mini,,,
25,0.2,,0.3,0.3,0.2,0.0526315789473684,stop,2216.0,146.32769799232483,17248.0,19464.0,0.03505,openai/gpt-5-mini,,,
26,0.2,,0.4,0.2,0.2,0.0923076923076923,stop,2665.0,203.8327648639679,21600.0,24265.0,0.04386625,openai/gpt-5-mini,,,
27,0.2,,0.3,0.4,0.2,0.0344827586206896,stop,2283.0,172.4727554321289,17714.0,19997.0,0.03599875,openai/gpt-5-mini,,,
28,0.1,,0.3,0.3,0.1,0.0238095238095238,stop,1001.0,152.03591299057007,15898.0,16899.0,0.03204625,openai/gpt-5-mini,,,
29,0.4,,0.4,0.5,0.4,0.3181818181818182,stop,1584.0,185.5577666759491,19856.0,21440.0,0.040108,openai/gpt-5-mini,,,
30,0.2,,0.5,0.6,0.2,0.0909090909090909,stop,1214.0,151.0804262161255,20812.0,22026.0,0.0419275,openai/gpt-5-mini,,,
31,0.1,,0.4,0.4,0.1,0.2,stop,1987.0,185.16908597946167,17834.0,19821.0,0.03616475,openai/gpt-5-mini,,,
32,0.2,,0.5,0.4,0.2,0.0483870967741935,stop,1084.0,146.8310465812683,16214.0,17298.0,0.032699,openai/gpt-5-mini,,,
33,0.2,,0.5,0.6,0.2,0.0625,stop,1193.0,123.22584342956544,16486.0,17679.0,0.03327025,openai/gpt-5-mini,,,
34,0.3,,0.4,0.4,0.3,0.0227272727272727,stop,2504.0,182.59017062187195,18810.0,21314.0,0.038246,openai/gpt-5-mini,,,
35,0.4,,0.7,0.6,0.4,0.1509433962264151,stop,2816.0,202.9991061687469,21177.0,23993.0,0.043058,openai/gpt-5-mini,,,
36,0.1,,0.8,0.4,0.1,0.04,stop,1760.0,210.52325677871704,23131.0,24891.0,0.046702,openai/gpt-5-mini,,,
37,0.2,,0.2,0.5,0.3,0.0795454545454545,stop,2341.0,160.34791946411133,21647.0,23988.0,0.04387925,openai/gpt-5-mini,,,
38,0.2,,0.5,0.4,0.2,0.04,stop,2384.0,178.34075832366943,18085.0,20469.0,0.036766,openai/gpt-5-mini,,,
39,0.3,,0.4,0.4,0.3,0.3076923076923077,stop,2030.0,140.7765920162201,17987.0,20017.0,0.0364815,openai/gpt-5-mini,,,
40,0.2,,0.6,0.3,0.2,0.0519480519480519,stop,2793.0,145.9339153766632,18258.0,21051.0,0.03721425,openai/gpt-5-mini,,,
41,0.3,,0.7,0.4,0.3,0.1538461538461538,stop,2079.0,255.8130853176117,19886.0,21965.0,0.04029175,openai/gpt-5-mini,,,
42,0.3,,0.4,0.5,0.3,0.1451612903225806,stop,1809.0,150.9420289993286,18616.0,20425.0,0.03768425,openai/gpt-5-mini,,,
43,0.2,,0.6,0.3,0.2,0.075,stop,1683.0,176.87314009666443,22384.0,24067.0,0.04518875,openai/gpt-5-mini,,,
44,0.4,,0.5,0.6,0.4,0.2307692307692307,stop,2067.0,185.39157128334045,17871.0,19938.0,0.03625875,openai/gpt-5-mini,,,
45,0.1,,0.6,0.6,0.1,0.0526315789473684,stop,2565.0,214.3641171455384,20945.0,23510.0,0.04253125,openai/gpt-5-mini,,,
46,0.3,,0.3,0.5,0.3,0.0392156862745098,stop,2755.0,123.33220052719116,16049.0,18804.0,0.03278675,openai/gpt-5-mini,,,
47,0.2,,0.3,0.3,0.2,0.0806451612903225,stop,2453.0,165.3560276031494,20341.0,22794.0,0.04129525,openai/gpt-5-mini,,,
48,0.2,,0.6,0.4,0.2,0.073170731707317,stop,2236.0,180.2793529033661,21410.0,23646.0,0.043379,openai/gpt-5-mini,,,
49,0.3,,0.5,0.5,0.3,0.2727272727272727,stop,1887.0,186.29595398902893,19007.0,20894.0,0.03848575,openai/gpt-5-mini,,,
50,0.2,,0.5,0.3,0.2,0.0806451612903225,stop,2455.0,250.6902048587799,26504.0,28959.0,0.05362175,openai/gpt-5-mini,,,
51,0.1,,0.2,0.3,0.1,0.0983606557377049,stop,2723.0,148.29485702514648,18190.0,20913.0,0.03706075,openai/gpt-5-mini,,,
52,0.2,,0.9,0.3,0.2,0.1304347826086956,stop,3143.0,190.9713225364685,24929.0,28072.0,0.05064375,openai/gpt-5-mini,,,
53,0.2,,0.6,0.5,0.2,0.0769230769230769,stop,2274.0,157.96858286857605,17999.0,20273.0,0.0365665,openai/gpt-5-mini,,,
54,0.2,,0.3,0.2,0.4,0.0989010989010989,stop,2406.0,236.1477363109589,24544.0,26950.0,0.0496895,openai/gpt-5-mini,,,
55,0.2,,0.6,0.4,0.2,0.0338983050847457,stop,2009.0,151.1133372783661,14556.0,16565.0,0.02961425,openai/gpt-5-mini,,,
56,0.2,,0.2,0.5,0.2,0.0704225352112676,stop,2222.0,244.95805025100708,24771.0,26993.0,0.0500975,openai/gpt-5-mini,,,
57,0.3,,0.7,0.3,0.4,0.1521739130434782,stop,2196.0,218.08392143249512,22189.0,24385.0,0.044927,openai/gpt-5-mini,,,
58,0.0,,0.0,0.5,0.3,0.0405405405405405,stop,2237.0,186.94635272026065,19480.0,21717.0,0.03951925,openai/gpt-5-mini,,,
59,0.3,,0.4,0.5,0.3,0.0925925925925925,stop,2254.0,178.18414211273193,17800.0,20054.0,0.0361635,openai/gpt-5-mini,,,
60,0.3,,0.4,0.4,0.3,0.0533333333333333,stop,2717.0,208.66989636421204,20404.0,23121.0,0.04148725,openai/gpt-5-mini,,,
61,0.1,,0.4,0.4,0.1,0.2033898305084746,stop,1938.0,196.3137218952179,26809.0,28747.0,0.0541025,openai/gpt-5-mini,,,
62,0.1,,0.4,0.3,0.1,0.0952380952380952,stop,3635.0,190.43511509895325,19779.0,23414.0,0.04046675,openai/gpt-5-mini,,,
63,0.2,,0.6,0.3,0.2,0.3,stop,2824.0,234.0678105354309,24217.0,27041.0,0.04914,openai/gpt-5-mini,,,
64,0.3,,0.8,0.6,0.3,0.0595238095238095,stop,2033.0,181.41539359092712,18741.0,20774.0,0.03799025,openai/gpt-5-mini,,,
65,0.2,,0.3,0.3,0.2,0.1142857142857142,stop,2003.0,231.2568802833557,23424.0,25427.0,0.04734875,openai/gpt-5-mini,,,
66,0.2,,0.4,0.3,0.2,0.1063829787234042,stop,1509.0,212.69057297706604,23899.0,25408.0,0.04817525,openai/gpt-5-mini,,,
67,0.3,,0.5,0.3,0.3,0.2222222222222222,stop,1989.0,160.09937047958374,20648.0,22637.0,0.04179325,openai/gpt-5-mini,,,
68,0.4,,0.8,0.4,0.4,0.0454545454545454,stop,2488.0,189.7848036289215,20978.0,23466.0,0.042578,openai/gpt-5-mini,,,
69,0.2,,0.3,0.3,0.2,0.1351351351351351,stop,2387.0,209.6998586654663,21840.0,24227.0,0.04427675,openai/gpt-5-mini,,,
70,0.2,,0.5,0.5,0.2,0.1466666666666666,stop,2081.0,145.3457534313202,21626.0,23707.0,0.04377225,openai/gpt-5-mini,,,
71,0.3,,0.3,0.3,0.3,0.1276595744680851,stop,2052.0,157.75453972816467,18305.0,20357.0,0.037123,openai/gpt-5-mini,,,
72,0.1,,0.5,0.5,0.1,0.1351351351351351,stop,3030.0,207.8691954612732,19918.0,22948.0,0.0405935,openai/gpt-5-mini,,,
73,0.3,,0.5,0.3,0.3,0.1232876712328767,stop,2143.0,261.5541536808014,19759.0,21902.0,0.04005375,openai/gpt-5-mini,,,
74,0.3,,0.5,0.6,0.3,0.125,stop,2350.0,219.5155322551728,23568.0,25918.0,0.0477235,openai/gpt-5-mini,,,
75,0.3,,0.4,0.4,0.3,0.1162790697674418,stop,1983.0,170.1795904636383,19230.0,21213.0,0.03895575,openai/gpt-5-mini,,,
76,0.2,,,0.5,0.2,0.4117647058823529,stop,2491.0,151.20419692993164,18996.0,21487.0,0.03861475,openai/gpt-5-mini,,,
77,0.1,,0.6,0.4,0.1,0.0845070422535211,stop,2542.0,174.75712323188782,22136.0,24678.0,0.0449075,openai/gpt-5-mini,,,
78,0.2,,0.9,0.4,0.2,0.2352941176470588,stop,3436.0,219.0877389907837,28518.0,31954.0,0.057895,openai/gpt-5-mini,,,
79,0.3,,0.5,0.5,0.3,0.119047619047619,stop,2572.0,137.27100110054016,16392.0,18964.0,0.033427,openai/gpt-5-mini,,,
80,0.2,,0.4,0.4,0.2,0.0925925925925925,stop,2451.0,164.1285743713379,19716.0,22167.0,0.04004475,openai/gpt-5-mini,,,
0,0.5,,0.5,0.5,0.6,0.1551724137931034,stop,2006.0,64.13755130767822,19153.0,21159.0,0.0078618,google/gemini-2.5-flash-lite,,,
1,0.4,,0.4,0.5,0.4,0.1621621621621621,stop,1607.0,56.48636269569397,14682.0,16289.0,0.0060335,google/gemini-2.5-flash-lite,,,
2,0.5,,0.5,0.5,0.5,0.1666666666666666,stop,2347.0,81.32893681526184,16545.0,18892.0,0.0068527,google/gemini-2.5-flash-lite,,,
3,0.2,,0.3,0.4,0.2,0.1739130434782608,stop,2820.0,60.82163548469544,14079.0,16899.0,0.00573153,google/gemini-2.5-flash-lite,,,
4,0.2,,0.3,0.3,0.2,0.037037037037037,stop,1472.0,155.86621832847595,16324.0,17796.0,0.0066768,google/gemini-2.5-flash-lite,,,
5,0.2,,0.6,0.4,0.2,0.25,stop,2377.0,67.19659161567688,15957.0,18334.0,0.0066205,google/gemini-2.5-flash-lite,,,
6,0.3,,0.6,0.7,0.3,0.088235294117647,stop,2121.0,53.05385947227478,14335.0,16456.0,0.0059461,google/gemini-2.5-flash-lite,,,
7,0.3,,0.3,0.4,0.4,0.2432432432432432,stop,1914.0,48.08253765106201,13808.0,15722.0,0.0057146,google/gemini-2.5-flash-lite,,,
8,0.2,,0.4,0.5,0.2,0.0862068965517241,stop,2507.0,39.58921051025391,10496.0,13003.0,0.0042673,google/gemini-2.5-flash-lite,,,
9,0.2,,0.2,0.4,0.2,0.1632653061224489,stop,3128.0,54.1562933921814,13755.0,16883.0,0.0058148,google/gemini-2.5-flash-lite,,,
10,0.2,,0.8,0.5,0.2,0.1538461538461538,stop,1770.0,54.28512763977051,15525.0,17295.0,0.006387,google/gemini-2.5-flash-lite,,,
11,0.0,,0.6,0.2,0.0,0.0923076923076923,stop,1859.0,41.77901840209961,12351.0,14210.0,0.0051263,google/gemini-2.5-flash-lite,,,
12,0.4,,0.8,0.6,0.4,0.2,stop,1631.0,52.07413625717163,10360.0,11991.0,0.0043071,google/gemini-2.5-flash-lite,,,
13,0.2,,0.4,0.4,0.2,0.0759493670886076,stop,1433.0,65.24287819862366,12529.0,13962.0,0.0051549,google/gemini-2.5-flash-lite,,,
14,0.3,,0.3,0.5,0.3,0.1692307692307692,stop,2196.0,64.6003770828247,18036.0,20232.0,0.007434,google/gemini-2.5-flash-lite,,,
15,0.2,,0.6,0.5,0.2,0.1818181818181818,stop,2590.0,66.18208575248718,17120.0,19710.0,0.00692511,google/gemini-2.5-flash-lite,,,
16,0.3,,0.9,0.5,0.3,0.2162162162162162,stop,2181.0,47.42350625991821,13671.0,15852.0,0.0056865,google/gemini-2.5-flash-lite,,,
17,0.3,,0.3,0.5,0.3,0.0833333333333333,stop,2260.0,62.85570669174194,17785.0,20045.0,0.00734,google/gemini-2.5-flash-lite,,,
18,0.2,,0.4,0.3,0.2,0.0441176470588235,stop,1925.0,78.71174025535583,13800.0,15725.0,0.0057125,google/gemini-2.5-flash-lite,,,
19,0.2,,0.6,0.2,0.2,0.2439024390243902,stop,2870.0,71.0436041355133,18123.0,20993.0,0.0075362,google/gemini-2.5-flash-lite,,,
20,0.3,,0.3,0.4,0.3,0.2045454545454545,stop,2531.0,57.65375542640686,16692.0,19223.0,0.0067481,google/gemini-2.5-flash-lite,,,
21,0.1,,0.2,0.5,0.1,0.1346153846153846,stop,2747.0,60.30415987968445,15862.0,18609.0,0.0066195,google/gemini-2.5-flash-lite,,,
22,0.2,,0.5,0.5,0.2,0.109375,stop,1660.0,51.57506895065308,14621.0,16281.0,0.0060144,google/gemini-2.5-flash-lite,,,
23,0.3,,0.4,0.5,0.3,0.196078431372549,stop,2692.0,61.0695686340332,17995.0,20687.0,0.0074672,google/gemini-2.5-flash-lite,,,
24,0.2,,0.5,0.4,0.2,0.1186440677966101,stop,1514.0,34.83916902542114,9319.0,10833.0,0.003879,google/gemini-2.5-flash-lite,,,
25,0.4,,0.8,0.6,0.4,0.1774193548387097,stop,2314.0,52.37340044975281,15410.0,17724.0,0.0063954,google/gemini-2.5-flash-lite,,,
26,0.3,,0.4,0.4,0.3,0.1176470588235294,stop,2825.0,65.82246351242065,16907.0,19732.0,0.0070453,google/gemini-2.5-flash-lite,,,
27,0.2,,0.2,0.3,0.2,0.1014492753623188,stop,2428.0,63.22763133049011,18333.0,20761.0,0.007576,google/gemini-2.5-flash-lite,,,
28,0.1,,0.3,0.4,0.1,0.05,stop,1040.0,48.67554187774658,13043.0,14083.0,0.0053212,google/gemini-2.5-flash-lite,,,
29,0.2,,0.2,0.5,0.3,0.3043478260869565,stop,1664.0,43.39438009262085,12957.0,14621.0,0.0053492,google/gemini-2.5-flash-lite,,,
30,0.4,,0.7,0.5,0.4,0.1923076923076923,stop,1278.0,39.96428728103638,11893.0,13171.0,0.004885,google/gemini-2.5-flash-lite,,,
31,0.2,,0.3,0.2,0.2,0.12,stop,2057.0,50.46533966064453,12523.0,14580.0,0.0052149,google/gemini-2.5-flash-lite,,,
32,0.3,,0.5,0.4,0.3,0.0422535211267605,stop,1195.0,46.81924891471863,11907.0,13102.0,0.0048823,google/gemini-2.5-flash-lite,,,
33,0.2,,0.4,0.3,0.2,0.0754716981132075,stop,1288.0,142.07152438163757,12434.0,13722.0,0.0051024,google/gemini-2.5-flash-lite,,,
34,0.1,,0.2,0.4,0.1,0.0222222222222222,stop,2624.0,157.01714873313904,15430.0,18054.0,0.0064344,google/gemini-2.5-flash-lite,,,
35,0.4,,0.4,0.5,0.4,0.135593220338983,stop,2983.0,73.30734062194824,13450.0,16433.0,0.0056783,google/gemini-2.5-flash-lite,,,
36,0.5,,0.6,0.6,0.5,0.0566037735849056,stop,1885.0,57.41861724853516,16261.0,18146.0,0.0066929,google/gemini-2.5-flash-lite,,,
37,0.2,,0.2,0.6,0.2,0.1276595744680851,stop,2461.0,140.45130681991577,17315.0,19776.0,0.0071721,google/gemini-2.5-flash-lite,,,
38,0.4,,0.4,0.4,0.4,0.0701754385964912,stop,2509.0,143.65184950828552,16925.0,19434.0,0.0070209,google/gemini-2.5-flash-lite,,,
39,0.5,,0.5,0.6,0.6,0.2857142857142857,stop,2123.0,47.49426484107971,13355.0,15478.0,0.0055543,google/gemini-2.5-flash-lite,,,
40,0.1,,0.3,0.2,0.1,0.1111111111111111,stop,2949.0,59.09823751449585,15123.0,18072.0,0.00616194,google/gemini-2.5-flash-lite,,,
41,0.3,,0.5,0.4,0.3,0.1333333333333333,stop,2221.0,56.00505757331848,16024.0,18245.0,0.0066317,google/gemini-2.5-flash-lite,,,
42,0.3,,0.4,0.3,0.3,0.088235294117647,stop,1903.0,46.64229226112366,12843.0,14746.0,0.0053275,google/gemini-2.5-flash-lite,,,
43,0.2,,0.5,0.3,0.2,0.1111111111111111,stop,1780.0,35.782711029052734,10766.0,12546.0,0.0044844,google/gemini-2.5-flash-lite,,,
44,0.3,,0.5,0.5,0.3,0.2666666666666666,stop,2170.0,46.237284898757935,12296.0,14466.0,0.0051354,google/gemini-2.5-flash-lite,,,
45,0.2,,0.2,0.5,0.35,0.1,stop,2712.0,74.71936964988708,22221.0,24933.0,0.0091596,google/gemini-2.5-flash-lite,,,
46,0.5,,0.8,0.7,0.5,0.1666666666666666,stop,2894.0,41.75112009048462,12562.0,15456.0,0.0053142,google/gemini-2.5-flash-lite,,,
47,0.4,,0.4,0.4,0.4,0.1408450704225352,stop,2575.0,134.3108148574829,18185.0,20760.0,0.0075315,google/gemini-2.5-flash-lite,,,
48,0.4,,0.5,0.4,0.4,0.1224489795918367,stop,2359.0,162.09537386894226,21608.0,23967.0,0.00869748,google/gemini-2.5-flash-lite,,,
49,0.2,,0.7,0.5,0.2,0.2916666666666667,stop,1996.0,47.921247482299805,12170.0,14166.0,0.0050676,google/gemini-2.5-flash-lite,,,
50,0.2,,0.7,0.5,0.2,0.1612903225806451,stop,2569.0,53.749738454818726,15018.0,17587.0,0.0062641,google/gemini-2.5-flash-lite,,,
51,0.3,,0.5,0.5,0.3,0.1147540983606557,stop,2879.0,54.308791160583496,14965.0,17844.0,0.0062739,google/gemini-2.5-flash-lite,,,
52,0.2,,0.6,0.4,0.2,0.14,stop,3312.0,55.34798049926758,16841.0,20153.0,0.006794,google/gemini-2.5-flash-lite,,,
53,0.3,,0.3,0.4,0.3,0.0793650793650793,stop,2394.0,48.76022434234619,14283.0,16677.0,0.0059526,google/gemini-2.5-flash-lite,,,
54,0.2,,0.2,0.3,0.2,0.1313131313131313,stop,2516.0,63.5431067943573,16537.0,19053.0,0.0068664,google/gemini-2.5-flash-lite,,,
55,0.2,,0.4,0.3,0.2,0.1428571428571428,stop,2100.0,55.765787839889526,13816.0,15916.0,0.0057364,google/gemini-2.5-flash-lite,,,
56,0.1,,0.1,0.3,0.1,0.1333333333333333,stop,2360.0,88.24300742149353,17975.0,20335.0,0.00724438,google/gemini-2.5-flash-lite,,,
57,0.25,,0.6,0.4,0.25,0.14,stop,2295.0,52.54712796211243,11177.0,13472.0,0.00451868,google/gemini-2.5-flash-lite,,,
58,0.2,,0.6,0.5,0.2,0.0897435897435897,stop,2356.0,65.56256079673767,16313.0,18669.0,0.0067608,google/gemini-2.5-flash-lite,,,
59,0.2,,0.2,0.4,0.3,0.1269841269841269,stop,2320.0,50.34973168373108,12473.0,14793.0,0.0052212,google/gemini-2.5-flash-lite,,,
60,0.2,,,0.3,0.2,0.0833333333333333,stop,2900.0,69.71416974067688,19832.0,22732.0,0.0082228,google/gemini-2.5-flash-lite,,,
61,0.35,,0.7,0.4,0.35,0.2,stop,2057.0,50.48921871185303,13086.0,15143.0,0.0054401,google/gemini-2.5-flash-lite,,,
62,0.1,,0.5,0.3,0.1,0.1372549019607843,stop,3854.0,62.81593585014343,17107.0,20961.0,0.0072282,google/gemini-2.5-flash-lite,,,
63,0.2,,0.5,0.3,0.2,0.225,stop,3002.0,49.44632983207703,13921.0,16923.0,0.0058686,google/gemini-2.5-flash-lite,,,
64,0.2,,0.2,0.3,0.2,0.1075268817204301,stop,2154.0,64.9572913646698,18712.0,20866.0,0.0077002,google/gemini-2.5-flash-lite,,,
65,0.2,,0.3,0.3,0.2,0.1285714285714285,stop,2128.0,42.78711771965027,12495.0,14623.0,0.0052108,google/gemini-2.5-flash-lite,,,
66,0.1,,0.7,0.2,0.1,0.0588235294117647,stop,1587.0,63.94680285453797,15883.0,17470.0,0.0065119,google/gemini-2.5-flash-lite,,,
67,0.2,,0.4,0.4,0.2,0.1875,stop,2116.0,144.96937108039856,16951.0,19067.0,0.006992,google/gemini-2.5-flash-lite,,,
68,0.1,,0.2,0.2,0.1,0.0869565217391304,stop,2627.0,70.06352090835571,17398.0,20025.0,0.0072219,google/gemini-2.5-flash-lite,,,
69,0.3,,0.3,0.4,0.3,0.1136363636363636,stop,2495.0,59.35963106155396,16641.0,19136.0,0.0069059,google/gemini-2.5-flash-lite,,,
70,0.1,,0.2,0.2,0.1,0.1891891891891892,stop,2175.0,151.28435254096985,19709.0,21884.0,0.00791966,google/gemini-2.5-flash-lite,,,
71,0.2,,0.4,0.4,0.2,0.0816326530612244,stop,2184.0,55.86631274223328,13786.0,15970.0,0.0057328,google/gemini-2.5-flash-lite,,,
72,0.2,,0.3,0.4,0.2,0.1627906976744186,stop,3225.0,56.13389325141907,15774.0,18999.0,0.0066321,google/gemini-2.5-flash-lite,,,
73,0.2,,0.6,0.3,0.2,0.1707317073170731,stop,2242.0,57.99084973335266,15540.0,17782.0,0.0064402,google/gemini-2.5-flash-lite,,,
74,0.4,,0.5,0.5,0.4,0.106060606060606,stop,2470.0,163.34909629821777,22851.0,25321.0,0.0093874,google/gemini-2.5-flash-lite,,,
75,0.3,,0.8,0.5,0.3,0.125,stop,2124.0,57.50935459136963,15072.0,17196.0,0.0062412,google/gemini-2.5-flash-lite,,,
76,0.2,,0.8,0.6,0.2,0.25,stop,2617.0,58.69937515258789,17450.0,20067.0,0.0072417,google/gemini-2.5-flash-lite,,,
77,0.2,,0.2,0.4,0.3,0.12,stop,2666.0,159.23714590072632,17101.0,19767.0,0.00692502,google/gemini-2.5-flash-lite,,,
