index,model,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temperature,top_p,legal_ref_sim,score_Judge (gpt-oss-120b),score_Judge (qwen3.6-35b-a3b),score_Judge (DeepSeek-V4-Flash-0731)
66,openai/gpt-5-nano,stop,1509.0,92.28793430328368,16754.0,18263.0,0.00677705,,,0.1818181818181818,0.3,0.2,0.3
67,openai/gpt-5-nano,stop,1989.0,65.14887952804565,11281.0,13270.0,0.00461185,,,0.0,0.1,0.3,0.2
68,openai/gpt-5-nano,stop,2488.0,90.3906979560852,14450.0,16938.0,0.0059044,,,0.1379310344827586,0.2,0.2,0.2
69,openai/gpt-5-nano,stop,2387.0,87.60161781311035,15846.0,18233.0,0.00645775,,,0.0,0.2,0.3,0.2
70,openai/gpt-5-nano,stop,2081.0,79.81723761558533,14226.0,16307.0,0.00579445,,,0.2222222222222222,0.2,0.2,0.2
71,openai/gpt-5-nano,stop,2052.0,56.48459053039551,11770.0,13822.0,0.0048106,,,0.0476190476190476,0.2,0.1,0.2
72,openai/gpt-5-nano,stop,3030.0,77.24482011795044,14379.0,17409.0,0.0059031,,,0.2222222222222222,0.2,0.3,0.3
73,openai/gpt-5-nano,stop,2143.0,99.62336134910583,13254.0,15397.0,0.00540875,,,0.0909090909090909,0.3,0.2,0.2
74,openai/gpt-5-nano,stop,2350.0,90.52034163475037,16340.0,18690.0,0.0066535,,,0.0769230769230769,0.2,0.3,0.3
75,openai/gpt-5-nano,stop,1983.0,107.74937152862547,15167.0,17150.0,0.00616595,,,0.125,0.2,0.2,0.2
76,openai/gpt-5-nano,stop,2491.0,66.57375240325928,11900.0,14391.0,0.00488455,,,0.2857142857142857,0.2,0.2,0.1
77,openai/gpt-5-nano,stop,2542.0,77.10335445404053,13239.0,15781.0,0.0054227,,,0.1666666666666666,0.2,0.2,0.2
78,openai/gpt-5-nano,stop,3436.0,72.07691025733948,11858.0,15294.0,0.004915,,,0.3333333333333333,0.2,0.3,0.1
79,openai/gpt-5-nano,stop,2572.0,64.0223753452301,11895.0,14467.0,0.0048866,,,0.1052631578947368,0.2,0.2,0.2
80,openai/gpt-5-nano,stop,2451.0,90.1406590938568,13422.0,15873.0,0.00549135,,,0.0666666666666666,0.3,0.2,0.2
0,mistralai/Ministral-3-14B-Reasoning-2512,stop,2002.0,71.97850561141968,2991.0,4993.0,,,,0.0384615384615384,0.0,0.0,0.1
1,mistralai/Ministral-3-14B-Reasoning-2512,stop,1608.0,363.3675236701965,2412.0,4020.0,,,,0.0526315789473684,0.0,0.1,0.1
2,mistralai/Ministral-3-14B-Reasoning-2512,stop,2281.0,143.46577143669128,5847.0,8128.0,,,,0.1666666666666666,0.1,0.0,0.1
3,mistralai/Ministral-3-14B-Reasoning-2512,stop,2769.0,212.2756004333496,8479.0,11248.0,,,,0.0833333333333333,0.2,0.1,0.0
4,mistralai/Ministral-3-14B-Reasoning-2512,stop,1475.0,538.8200531005859,8967.0,10442.0,,,,0.0,0.0,0.0,0.1
5,mistralai/Ministral-3-14B-Reasoning-2512,stop,2350.0,133.63707375526428,5464.0,7814.0,,,,0.1379310344827586,0.0,0.0,0.1
6,mistralai/Ministral-3-14B-Reasoning-2512,stop,2114.0,84.18360185623169,3486.0,5600.0,,,,0.0,0.0,0.0,0.0
7,mistralai/Ministral-3-14B-Reasoning-2512,stop,1939.0,264.2491366863251,10385.0,12324.0,,,,,0.1,0.1,0.2
8,mistralai/Ministral-3-14B-Reasoning-2512,stop,2503.0,99.20015907287598,4091.0,6594.0,,,,0.0,0.3,0.1,0.1
9,mistralai/Ministral-3-14B-Reasoning-2512,stop,3112.0,144.04641246795654,5863.0,8975.0,,,,0.0769230769230769,0.2,0.1,0.1
10,mistralai/Ministral-3-14B-Reasoning-2512,stop,1767.0,84.01074695587158,3339.0,5106.0,,,,0.1176470588235294,0.1,0.1,0.1
11,mistralai/Ministral-3-14B-Reasoning-2512,stop,1840.0,139.47596716880798,5410.0,7250.0,,,,0.0238095238095238,0.0,0.0,0.1
12,mistralai/Ministral-3-14B-Reasoning-2512,stop,1636.0,388.3736538887024,3316.0,4952.0,,,,0.0,0.2,0.1,0.2
13,mistralai/Ministral-3-14B-Reasoning-2512,stop,1433.0,401.5513288974762,3800.0,5233.0,,,,0.0625,0.2,0.0,0.1
14,mistralai/Ministral-3-14B-Reasoning-2512,stop,2194.0,166.86707258224487,6197.0,8391.0,,,,0.032258064516129,0.0,0.0,0.1
15,mistralai/Ministral-3-14B-Reasoning-2512,stop,2556.0,148.9979817867279,5548.0,8104.0,,,,0.0714285714285714,0.1,0.0,0.1
16,mistralai/Ministral-3-14B-Reasoning-2512,stop,2150.0,166.22731041908264,6182.0,8332.0,,,,0.2307692307692307,0.1,0.0,0.1
17,mistralai/Ministral-3-14B-Reasoning-2512,stop,2200.0,411.8603785037994,3845.0,6045.0,,,,0.0,0.1,0.1,0.1
18,mistralai/Ministral-3-14B-Reasoning-2512,stop,1913.0,84.80347633361816,3079.0,4992.0,,,,0.0408163265306122,0.2,0.0,0.1
19,mistralai/Ministral-3-14B-Reasoning-2512,stop,2834.0,130.3221836090088,4847.0,7681.0,,,,0.0555555555555555,0.1,0.1,0.2
20,mistralai/Ministral-3-14B-Reasoning-2512,stop,2510.0,128.92720103263855,4840.0,7350.0,,,,0.0,0.1,0.2,0.2
21,mistralai/Ministral-3-14B-Reasoning-2512,stop,2716.0,87.05043244361877,3276.0,5992.0,,,,0.0833333333333333,0.2,0.2,0.1
22,mistralai/Ministral-3-14B-Reasoning-2512,stop,1639.0,63.66062331199646,2442.0,4081.0,,,,0.0344827586206896,0.1,0.0,0.1
23,mistralai/Ministral-3-14B-Reasoning-2512,stop,2634.0,813.064302444458,7448.0,10082.0,,,,0.0666666666666666,0.2,0.2,0.1
24,mistralai/Ministral-3-14B-Reasoning-2512,stop,1501.0,163.36321997642517,6094.0,7595.0,,,,0.1025641025641025,0.2,0.1,0.1
25,mistralai/Ministral-3-14B-Reasoning-2512,stop,2306.0,104.45536279678343,3905.0,6211.0,,,,0.05,0.1,0.1,0.2
26,mistralai/Ministral-3-14B-Reasoning-2512,stop,2794.0,176.65676522254944,6649.0,9443.0,,,,0.0652173913043478,0.3,0.1,0.2
27,mistralai/Ministral-3-14B-Reasoning-2512,stop,2423.0,136.78243279457092,5137.0,7560.0,,,,0.0,0.0,0.0,0.0
28,mistralai/Ministral-3-14B-Reasoning-2512,stop,1053.0,120.03683280944824,4510.0,5563.0,,,,0.0,0.0,0.1,0.0
29,mistralai/Ministral-3-14B-Reasoning-2512,stop,1631.0,129.10015106201172,4648.0,6279.0,,,,0.2666666666666666,0.2,0.2,0.2
30,mistralai/Ministral-3-14B-Reasoning-2512,stop,1275.0,88.57992959022522,3341.0,4616.0,,,,0.0909090909090909,0.1,0.0,0.1
31,mistralai/Ministral-3-14B-Reasoning-2512,stop,2056.0,520.3024621009827,7535.0,9591.0,,,,0.0,0.1,0.1,0.1
32,mistralai/Ministral-3-14B-Reasoning-2512,stop,1168.0,44.69590544700623,1693.0,2861.0,,,,0.0,0.3,0.2,0.1
33,mistralai/Ministral-3-14B-Reasoning-2512,stop,1280.0,122.73351335525513,4129.0,5409.0,,,,0.0666666666666666,0.0,0.1,0.1
34,mistralai/Ministral-3-14B-Reasoning-2512,stop,2619.0,513.7516050338745,7369.0,9988.0,,,,0.0434782608695652,0.1,0.1,0.2
35,mistralai/Ministral-3-14B-Reasoning-2512,stop,2959.0,267.691999912262,8360.0,11319.0,,,,0.0769230769230769,0.0,0.1,0.1
36,mistralai/Ministral-3-14B-Reasoning-2512,stop,1845.0,80.71973466873169,2553.0,4398.0,,,,0.1363636363636363,0.2,0.0,0.1
37,mistralai/Ministral-3-14B-Reasoning-2512,stop,2418.0,197.8703346252441,6074.0,8492.0,,,,0.0416666666666666,0.0,0.0,0.1
38,mistralai/Ministral-3-14B-Reasoning-2512,stop,2493.0,200.6213505268097,6148.0,8641.0,,,,0.073170731707317,0.2,0.1,0.1
39,mistralai/Ministral-3-14B-Reasoning-2512,stop,2084.0,691.4857895374298,3516.0,5600.0,,,,0.1538461538461538,0.1,0.1,0.1
40,mistralai/Ministral-3-14B-Reasoning-2512,stop,2928.0,182.25430560112,5541.0,8469.0,,,,0.0681818181818181,0.0,0.1,0.1
41,mistralai/Ministral-3-14B-Reasoning-2512,stop,2186.0,222.0225462913513,6663.0,8849.0,,,,0.1176470588235294,0.2,0.0,0.2
42,mistralai/Ministral-3-14B-Reasoning-2512,stop,1899.0,262.916218996048,8110.0,10009.0,,,,0.12,0.1,0.0,0.1
43,mistralai/Ministral-3-14B-Reasoning-2512,stop,1758.0,576.9515850543976,10340.0,12098.0,,,,0.0428571428571428,0.1,0.1,0.1
44,mistralai/Ministral-3-14B-Reasoning-2512,stop,2169.0,293.781932592392,9708.0,11877.0,,,,0.0555555555555555,0.1,0.0,0.1
45,mistralai/Ministral-3-14B-Reasoning-2512,stop,2677.0,474.11377120018005,6530.0,9207.0,,,,0.0,0.1,0.0,0.1
46,mistralai/Ministral-3-14B-Reasoning-2512,stop,2855.0,67.45708894729614,2085.0,4940.0,,,,0.0833333333333333,0.1,0.2,0.2
47,mistralai/Ministral-3-14B-Reasoning-2512,stop,2540.0,103.25267148017883,3689.0,6229.0,,,,0.0588235294117647,0.0,0.0,0.1
48,mistralai/Ministral-3-14B-Reasoning-2512,stop,2305.0,405.7587342262268,4030.0,6335.0,,,,0.0689655172413793,0.0,0.0,0.1
49,mistralai/Ministral-3-14B-Reasoning-2512,stop,1976.0,396.7083737850189,3738.0,5714.0,,,,0.1379310344827586,0.0,0.1,0.1
50,mistralai/Ministral-3-14B-Reasoning-2512,stop,2562.0,221.82876348495483,7797.0,10359.0,,,,0.1111111111111111,0.2,0.1,0.2
51,mistralai/Ministral-3-14B-Reasoning-2512,stop,2891.0,135.13747334480286,4836.0,7727.0,,,,0.1521739130434782,0.2,0.3,0.2
52,mistralai/Ministral-3-14B-Reasoning-2512,stop,3241.0,178.96299815177915,6513.0,9754.0,,,,0.0,0.1,0.0,0.1
53,mistralai/Ministral-3-14B-Reasoning-2512,stop,2374.0,106.13271522521973,3863.0,6237.0,,,,0.0952380952380952,0.0,0.1,0.1
54,mistralai/Ministral-3-14B-Reasoning-2512,stop,2515.0,209.70743131637573,7884.0,10399.0,,,,0.0952380952380952,0.0,0.1,0.1
55,mistralai/Ministral-3-14B-Reasoning-2512,stop,2117.0,143.0013039112091,5446.0,7563.0,,,,0.0714285714285714,0.0,0.0,0.1
56,mistralai/Ministral-3-14B-Reasoning-2512,stop,2324.0,266.2143204212189,10079.0,12403.0,,,,0.027027027027027,0.0,0.0,0.0
57,mistralai/Ministral-3-14B-Reasoning-2512,stop,2280.0,73.92890858650208,2883.0,5163.0,,,,0.0,0.1,0.0,0.1
58,mistralai/Ministral-3-14B-Reasoning-2512,stop,2318.0,437.3419427871704,4993.0,7311.0,,,,0.0697674418604651,0.2,0.0,0.2
59,mistralai/Ministral-3-14B-Reasoning-2512,stop,2316.0,98.88707947731018,3733.0,6049.0,,,,0.12,0.1,0.2,0.1
60,mistralai/Ministral-3-14B-Reasoning-2512,stop,2844.0,694.1704869270325,3936.0,6780.0,,,,0.1379310344827586,0.0,0.0,0.1
61,mistralai/Ministral-3-14B-Reasoning-2512,stop,2049.0,184.2054183483124,6885.0,8934.0,,,,0.0789473684210526,0.2,0.0,0.2
62,mistralai/Ministral-3-14B-Reasoning-2512,stop,3812.0,287.48687505722046,10534.0,14346.0,,,,0.0,0.0,0.1,0.0
63,mistralai/Ministral-3-14B-Reasoning-2512,stop,2998.0,168.70536971092224,6261.0,9259.0,,,,0.0,0.0,0.0,0.2
64,mistralai/Ministral-3-14B-Reasoning-2512,stop,2154.0,148.5828154087067,5535.0,7689.0,,,,0.0625,0.0,0.1,0.1
65,mistralai/Ministral-3-14B-Reasoning-2512,stop,2112.0,395.5560963153839,3544.0,5656.0,,,,0.0222222222222222,0.3,0.1,0.0
66,mistralai/Ministral-3-14B-Reasoning-2512,stop,1560.0,393.9940264225006,3443.0,5003.0,,,,0.0666666666666666,0.2,0.2,0.2
67,mistralai/Ministral-3-14B-Reasoning-2512,stop,2121.0,122.26500844955444,4491.0,6612.0,,,,0.1111111111111111,0.2,0.1,0.1
68,mistralai/Ministral-3-14B-Reasoning-2512,stop,2611.0,141.74383664131165,5071.0,7682.0,,,,0.0344827586206896,0.0,0.0,0.1
69,mistralai/Ministral-3-14B-Reasoning-2512,stop,2504.0,441.36091446876526,5036.0,7540.0,,,,0.0,0.0,0.0,0.1
70,mistralai/Ministral-3-14B-Reasoning-2512,stop,2172.0,133.1677951812744,4785.0,6957.0,,,,0.1372549019607843,0.0,0.0,0.1
71,mistralai/Ministral-3-14B-Reasoning-2512,stop,2188.0,75.43216943740845,2715.0,4903.0,,,,0.1481481481481481,0.1,0.0,0.1
72,mistralai/Ministral-3-14B-Reasoning-2512,stop,3209.0,177.1062843799591,6439.0,9648.0,,,,0.0,0.1,0.2,0.1
73,mistralai/Ministral-3-14B-Reasoning-2512,stop,2213.0,157.17580151557922,5794.0,8007.0,,,,0.1276595744680851,0.0,0.0,0.1
74,mistralai/Ministral-3-14B-Reasoning-2512,stop,2448.0,721.5693743228912,5385.0,7833.0,,,,0.1081081081081081,0.2,0.1,0.1
75,mistralai/Ministral-3-14B-Reasoning-2512,stop,2108.0,108.90868020057678,4069.0,6177.0,,,,0.16,0.0,0.0,0.1
76,mistralai/Ministral-3-14B-Reasoning-2512,stop,2612.0,856.3452858924866,11472.0,14084.0,,,,0.0434782608695652,0.0,0.0,0.0
77,mistralai/Ministral-3-14B-Reasoning-2512,stop,2673.0,134.3427004814148,4455.0,7128.0,,,,0.1428571428571428,0.0,0.1,0.1
78,mistralai/Ministral-3-14B-Reasoning-2512,stop,3713.0,91.31903195381165,3162.0,6875.0,,,,0.25,0.1,0.0,0.1
79,mistralai/Ministral-3-14B-Reasoning-2512,stop,2731.0,179.511399269104,6124.0,8855.0,,,,0.0526315789473684,0.0,0.0,0.1
80,mistralai/Ministral-3-14B-Reasoning-2512,stop,2524.0,138.24905133247375,4604.0,7128.0,,,,0.1666666666666666,0.0,0.0,0.1
0,windprak/open_steuerllm,stop,2002.0,50.59317183494568,1077.0,3079.0,,,,0.08,0.3,0.2,0.2
1,windprak/open_steuerllm,stop,1608.0,60.66334414482117,1291.0,2899.0,,,,0.1875,0.2,0.2,0.2
2,windprak/open_steuerllm,stop,2281.0,60.5807683467865,1283.0,3564.0,,,,0.2,0.3,0.3,0.2
3,windprak/open_steuerllm,stop,2769.0,47.79346799850464,1022.0,3791.0,,,,0.0,0.2,0.1,0.1
4,windprak/open_steuerllm,stop,1475.0,40.95761847496033,865.0,2340.0,,,,0.1176470588235294,0.2,0.1,0.1
5,windprak/open_steuerllm,stop,2350.0,63.0447838306427,1320.0,3670.0,,,,0.12,0.2,0.2,0.2
6,windprak/open_steuerllm,stop,2114.0,49.185681104660034,1044.0,3158.0,,,,0.027027027027027,0.1,0.1,0.1
7,windprak/open_steuerllm,stop,1939.0,59.8354287147522,1280.0,3219.0,,,,,0.2,0.2,0.2
8,windprak/open_steuerllm,stop,2503.0,53.87767672538757,1146.0,3649.0,,,,0.0625,0.1,0.3,0.1
9,windprak/open_steuerllm,stop,3112.0,91.65127658843994,1996.0,5108.0,,,,0.1,0.2,0.1,0.2
10,windprak/open_steuerllm,stop,1767.0,60.5695960521698,1319.0,3086.0,,,,0.1428571428571428,0.1,0.1,0.1
11,windprak/open_steuerllm,stop,1840.0,61.371744871139526,1329.0,3169.0,,,,0.0285714285714285,0.2,0.3,0.1
12,windprak/open_steuerllm,stop,1636.0,45.74858689308167,1009.0,2645.0,,,,0.0,0.2,0.2,0.2
13,windprak/open_steuerllm,stop,1433.0,63.65627074241638,1393.0,2826.0,,,,0.0425531914893617,0.1,0.1,0.1
14,windprak/open_steuerllm,stop,2194.0,42.00874638557434,920.0,3114.0,,,,0.0454545454545454,0.2,0.2,0.2
15,windprak/open_steuerllm,stop,2556.0,62.90967273712158,1367.0,3923.0,,,,0.15,0.2,0.2,0.2
16,windprak/open_steuerllm,stop,2150.0,388.765193939209,1675.0,3825.0,,,,0.1,0.1,0.2,0.1
17,windprak/open_steuerllm,stop,2200.0,47.88356947898865,1061.0,3261.0,,,,0.1,0.2,0.3,0.2
18,windprak/open_steuerllm,stop,1913.0,55.89023470878601,1244.0,3157.0,,,,0.0,0.3,0.1,0.2
19,windprak/open_steuerllm,stop,2834.0,61.79545021057129,1362.0,4196.0,,,,0.1764705882352941,0.1,0.2,0.2
20,windprak/open_steuerllm,stop,2510.0,47.44903373718262,1040.0,3550.0,,,,0.0,0.2,0.2,0.2
21,windprak/open_steuerllm,stop,2716.0,342.9305250644684,834.0,3550.0,,,,0.0526315789473684,0.2,0.1,0.2
22,windprak/open_steuerllm,stop,1639.0,60.8492534160614,1372.0,3011.0,,,,0.0769230769230769,0.1,0.3,0.2
23,windprak/open_steuerllm,stop,2634.0,56.25962209701538,1263.0,3897.0,,,,0.0666666666666666,0.2,0.3,0.1
24,windprak/open_steuerllm,stop,1501.0,385.2494843006134,1675.0,3176.0,,,,0.03125,0.2,0.2,0.2
25,windprak/open_steuerllm,stop,2306.0,57.88672113418579,1306.0,3612.0,,,,0.0,0.1,0.2,0.1
26,windprak/open_steuerllm,stop,2794.0,368.8931646347046,1361.0,4155.0,,,,0.081081081081081,0.2,0.2,0.1
27,windprak/open_steuerllm,stop,2423.0,48.095531940460205,1100.0,3523.0,,,,0.0625,0.2,0.2,0.1
28,windprak/open_steuerllm,stop,1053.0,30.101611137390137,679.0,1732.0,,,,0.0625,0.1,0.1,0.1
29,windprak/open_steuerllm,stop,1631.0,60.47709321975708,1356.0,2987.0,,,,0.3333333333333333,0.2,0.2,0.2
30,windprak/open_steuerllm,stop,1275.0,54.24219036102295,1203.0,2478.0,,,,0.0,0.2,0.2,0.1
31,windprak/open_steuerllm,stop,2056.0,39.13820242881775,890.0,2946.0,,,,0.0,0.1,0.1,0.1
32,windprak/open_steuerllm,stop,1168.0,33.94806742668152,762.0,1930.0,,,,0.0,0.0,0.1,0.1
33,windprak/open_steuerllm,stop,1280.0,49.59651160240173,1086.0,2366.0,,,,0.08,0.2,0.2,0.2
34,windprak/open_steuerllm,stop,2619.0,47.9689257144928,1061.0,3680.0,,,,0.0952380952380952,0.1,0.3,0.2
35,windprak/open_steuerllm,stop,2959.0,63.24944925308228,1364.0,4323.0,,,,0.1538461538461538,0.3,0.3,0.2
36,windprak/open_steuerllm,stop,1845.0,63.9632248878479,1386.0,3231.0,,,,0.0,0.2,0.2,0.2
37,windprak/open_steuerllm,stop,2418.0,40.30504989624024,874.0,3292.0,,,,0.0434782608695652,0.1,0.3,0.2
38,windprak/open_steuerllm,stop,2493.0,55.33179807662964,1197.0,3690.0,,,,0.0869565217391304,0.2,0.3,0.2
39,windprak/open_steuerllm,stop,2084.0,93.66930913925172,2001.0,4085.0,,,,0.1666666666666666,0.2,0.4,0.2
40,windprak/open_steuerllm,stop,2928.0,61.341086626052856,1340.0,4268.0,,,,0.1428571428571428,0.3,0.3,0.2
41,windprak/open_steuerllm,stop,2186.0,57.38856911659241,1215.0,3401.0,,,,0.0,0.4,0.3,0.3
42,windprak/open_steuerllm,stop,1899.0,53.18609642982483,1084.0,2983.0,,,,0.0416666666666666,0.2,0.3,0.1
43,windprak/open_steuerllm,stop,1758.0,66.98136830329895,1337.0,3095.0,,,,0.1,0.1,0.2,0.2
44,windprak/open_steuerllm,stop,2169.0,50.93770670890808,1032.0,3201.0,,,,0.1666666666666666,0.2,0.1,0.1
45,windprak/open_steuerllm,stop,2677.0,76.95455431938171,1486.0,4163.0,,,,0.0,0.0,0.2,0.2
46,windprak/open_steuerllm,stop,2855.0,55.47241282463074,1009.0,3864.0,,,,0.0588235294117647,0.1,0.2,0.2
47,windprak/open_steuerllm,stop,2540.0,62.78569412231445,1146.0,3686.0,,,,0.1333333333333333,0.1,0.2,0.1
48,windprak/open_steuerllm,stop,2305.0,78.51819396018982,1426.0,3731.0,,,,0.3529411764705882,0.3,0.3,0.2
49,windprak/open_steuerllm,stop,1976.0,61.747289419174194,1131.0,3107.0,,,,0.1666666666666666,0.2,0.2,0.1
50,windprak/open_steuerllm,stop,2562.0,59.257912158966064,1079.0,3641.0,,,,0.0222222222222222,0.1,0.2,0.2
51,windprak/open_steuerllm,stop,2891.0,52.97020030021668,950.0,3841.0,,,,0.1111111111111111,0.3,0.4,0.2
52,windprak/open_steuerllm,stop,3241.0,117.80473518371582,2250.0,5491.0,,,,0.0,0.2,0.0,0.1
53,windprak/open_steuerllm,stop,2374.0,59.19065046310425,1131.0,3505.0,,,,0.1621621621621621,0.2,0.2,0.2
54,windprak/open_steuerllm,stop,2515.0,57.287795066833496,1100.0,3615.0,,,,0.0476190476190476,0.1,0.3,0.2
55,windprak/open_steuerllm,stop,2117.0,56.321940183639526,1094.0,3211.0,,,,0.1388888888888889,0.2,0.3,0.2
56,windprak/open_steuerllm,stop,2324.0,55.259047746658325,1070.0,3394.0,,,,0.0263157894736842,0.2,0.3,0.2
57,windprak/open_steuerllm,stop,2280.0,66.06496596336365,1324.0,3604.0,,,,0.0,0.2,0.2,0.1
58,windprak/open_steuerllm,stop,2318.0,47.95386791229248,932.0,3250.0,,,,0.0571428571428571,0.2,0.3,0.2
59,windprak/open_steuerllm,stop,2316.0,42.313929080963135,830.0,3146.0,,,,0.0434782608695652,0.2,0.2,0.2
60,windprak/open_steuerllm,stop,2844.0,71.13646125793457,1396.0,4240.0,,,,0.1,0.2,0.1,0.1
61,windprak/open_steuerllm,stop,2049.0,50.90400195121765,992.0,3041.0,,,,0.0769230769230769,0.2,0.2,0.2
62,windprak/open_steuerllm,stop,3812.0,70.65124726295471,1390.0,5202.0,,,,0.0,0.1,0.1,0.1
63,windprak/open_steuerllm,stop,2998.0,58.30064558982849,1167.0,4165.0,,,,0.0,0.1,0.2,0.1
64,windprak/open_steuerllm,stop,2154.0,53.67228007316589,1062.0,3216.0,,,,0.0,0.1,0.2,0.1
65,windprak/open_steuerllm,stop,2112.0,51.68702554702759,1030.0,3142.0,,,,0.0476190476190476,0.3,0.2,0.2
66,windprak/open_steuerllm,stop,1560.0,60.00440692901611,1181.0,2741.0,,,,0.0,0.0,0.1,0.1
67,windprak/open_steuerllm,stop,2121.0,68.520836353302,1353.0,3474.0,,,,0.125,0.2,0.2,0.1
68,windprak/open_steuerllm,stop,2611.0,52.90993738174439,1063.0,3674.0,,,,0.037037037037037,0.1,0.2,0.1
69,windprak/open_steuerllm,stop,2504.0,47.29242134094238,941.0,3445.0,,,,0.0,0.2,0.2,0.2
70,windprak/open_steuerllm,stop,2172.0,66.98655891418457,1326.0,3498.0,,,,0.1515151515151515,0.1,0.0,0.2
71,windprak/open_steuerllm,stop,2188.0,59.32291102409363,1170.0,3358.0,,,,0.1304347826086956,0.1,0.2,0.1
72,windprak/open_steuerllm,stop,3209.0,63.94633293151856,1276.0,4485.0,,,,0.3333333333333333,0.2,0.3,0.2
73,windprak/open_steuerllm,stop,2213.0,41.2746205329895,818.0,3031.0,,,,0.0697674418604651,0.1,0.2,0.2
74,windprak/open_steuerllm,stop,2448.0,77.50422263145447,1622.0,4070.0,,,,0.1071428571428571,0.1,0.2,0.1
75,windprak/open_steuerllm,stop,2108.0,51.89773726463318,1038.0,3146.0,,,,0.1111111111111111,0.1,0.2,0.2
76,windprak/open_steuerllm,stop,2612.0,59.36256790161133,1230.0,3842.0,,,,0.0714285714285714,0.2,0.2,0.2
77,windprak/open_steuerllm,stop,2673.0,41.14588069915772,831.0,3504.0,,,,0.0555555555555555,0.1,0.2,0.2
78,windprak/open_steuerllm,stop,3713.0,52.30162382125855,1095.0,4808.0,,,,0.3333333333333333,0.1,0.1,0.1
79,windprak/open_steuerllm,stop,2731.0,49.37631940841675,1058.0,3789.0,,,,0.1176470588235294,0.0,0.2,0.2
80,windprak/open_steuerllm,stop,2524.0,60.2981858253479,1340.0,3864.0,,,,0.1428571428571428,0.3,0.2,0.2
0,utter-project/EuroLLM-22B-Instruct-2512,stop,2023.0,6.848565340042114,90.0,2113.0,,,,0.0,0.0,0.0,0.0
1,utter-project/EuroLLM-22B-Instruct-2512,stop,1618.0,47.42324280738831,1146.0,2764.0,,,,0.0714285714285714,0.0,0.1,0.1
2,utter-project/EuroLLM-22B-Instruct-2512,stop,2330.0,97.3763964176178,2232.0,4562.0,,,,0.0625,0.0,0.1,0.1
3,utter-project/EuroLLM-22B-Instruct-2512,stop,2805.0,47.33057188987732,1142.0,3947.0,,,,0.0952380952380952,0.3,0.2,0.2
4,utter-project/EuroLLM-22B-Instruct-2512,stop,1484.0,22.897995233535767,543.0,2027.0,,,,0.05,0.0,0.1,0.1
5,utter-project/EuroLLM-22B-Instruct-2512,stop,2383.0,30.13781332969665,736.0,3119.0,,,,0.0,0.0,0.0,0.0
6,utter-project/EuroLLM-22B-Instruct-2512,stop,2137.0,53.79230070114136,1266.0,3403.0,,,,0.0,0.1,0.1,0.0
7,utter-project/EuroLLM-22B-Instruct-2512,stop,1949.0,38.6019184589386,956.0,2905.0,,,,,0.0,0.2,0.1
8,utter-project/EuroLLM-22B-Instruct-2512,stop,2535.0,66.0109121799469,1541.0,4076.0,,,,0.0,0.1,0.1,0.1
9,utter-project/EuroLLM-22B-Instruct-2512,stop,3123.0,23.407695770263672,546.0,3669.0,,,,0.0,0.0,0.0,0.0
10,utter-project/EuroLLM-22B-Instruct-2512,stop,1795.0,37.15669202804565,981.0,2776.0,,,,0.1428571428571428,0.3,0.2,0.2
11,utter-project/EuroLLM-22B-Instruct-2512,stop,1888.0,28.58296251296997,680.0,2568.0,,,,0.0263157894736842,0.2,0.1,0.0
12,utter-project/EuroLLM-22B-Instruct-2512,stop,1638.0,45.31015992164612,1048.0,2686.0,,,,0.0,0.1,0.1,0.1
13,utter-project/EuroLLM-22B-Instruct-2512,stop,1446.0,12.945460081100464,320.0,1766.0,,,,0.0,0.0,0.0,0.0
14,utter-project/EuroLLM-22B-Instruct-2512,stop,2216.0,49.17652678489685,1082.0,3298.0,,,,0.0,0.1,0.3,0.2
15,utter-project/EuroLLM-22B-Instruct-2512,stop,2607.0,48.1935248374939,1038.0,3645.0,,,,0.1363636363636363,0.2,0.2,0.2
16,utter-project/EuroLLM-22B-Instruct-2512,stop,2161.0,77.00732445716858,1674.0,3835.0,,,,0.2,0.1,0.2,0.1
17,utter-project/EuroLLM-22B-Instruct-2512,stop,2263.0,61.42130446434021,1335.0,3598.0,,,,0.0,0.1,0.1,0.1
18,utter-project/EuroLLM-22B-Instruct-2512,stop,1922.0,42.713871240615845,936.0,2858.0,,,,0.0,0.1,0.2,0.2
19,utter-project/EuroLLM-22B-Instruct-2512,stop,2909.0,37.45576906204224,831.0,3740.0,,,,0.0555555555555555,0.0,0.1,0.0
20,utter-project/EuroLLM-22B-Instruct-2512,stop,2518.0,46.25899362564087,1015.0,3533.0,,,,0.0,0.0,0.0,0.1
21,utter-project/EuroLLM-22B-Instruct-2512,stop,2744.0,54.12323594093323,1191.0,3935.0,,,,0.0,0.1,0.1,0.0
22,utter-project/EuroLLM-22B-Instruct-2512,stop,1658.0,62.95046043395996,1383.0,3041.0,,,,0.0384615384615384,0.1,0.1,0.2
23,utter-project/EuroLLM-22B-Instruct-2512,stop,2685.0,29.29091215133667,625.0,3310.0,,,,0.0,0.2,0.2,0.2
24,utter-project/EuroLLM-22B-Instruct-2512,stop,1509.0,14.794119596481323,308.0,1817.0,,,,0.0294117647058823,0.0,0.0,0.1
25,utter-project/EuroLLM-22B-Instruct-2512,stop,2334.0,32.997015714645386,701.0,3035.0,,,,0.0,0.0,0.0,0.0
